arm,seed,stratum,parent,n_rows,J,atomic_joint,acc_state1,acc_state2,acc_state3,joint_n,atom_n
B_standard_pretrained_static,805,all,401,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,all,408,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,all,418,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,all,431,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,all,443,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,all,454,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,all,457,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,all,458,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,all,461,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,all,463,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,805,all,470,4,0.5,0.5,0.5,1.0,1.0,2,2
B_standard_pretrained_static,805,all,471,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,805,all,472,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,all,475,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,all,479,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,all,483,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,all,490,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,all,491,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,all,496,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,small_edit,135,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,small_edit,205,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,small_edit,471,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,805,other_edit,3,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,4,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,15,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,28,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,805,other_edit,32,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,33,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,39,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,41,3,0.0,1.0,1.0,1.0,0.0,0,3
B_standard_pretrained_static,805,other_edit,45,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,48,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,805,other_edit,50,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,805,other_edit,65,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,71,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,75,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,83,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,90,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,91,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,805,other_edit,95,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,106,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,121,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,132,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,133,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,134,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,135,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,805,other_edit,147,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,157,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,162,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,169,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,805,other_edit,171,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,172,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,184,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,187,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,188,2,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,194,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,197,1,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,201,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,205,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,206,3,0.333333,0.333333,1.0,0.333333,1.0,1,1
B_standard_pretrained_static,805,other_edit,221,1,0.0,0.0,0.0,1.0,0.0,0,0
B_standard_pretrained_static,805,other_edit,228,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,230,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,237,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,243,2,0.0,0.0,0.5,0.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,248,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,260,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,262,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,264,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,265,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,273,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,276,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,278,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,290,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,292,4,0.75,1.0,1.0,1.0,0.75,3,4
B_standard_pretrained_static,805,other_edit,298,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,305,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,309,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,310,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,327,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,336,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,805,other_edit,344,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,355,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,365,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,375,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,377,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,380,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,399,3,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,401,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,408,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,418,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,805,other_edit,431,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,443,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,454,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,805,other_edit,457,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,458,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,461,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,463,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,805,other_edit,470,4,0.5,0.5,0.5,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,472,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,475,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,805,other_edit,479,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,483,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,805,other_edit,490,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,805,other_edit,491,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,805,other_edit,496,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,3,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,4,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,all,15,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,28,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,all,32,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,33,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,39,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,41,3,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,45,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,48,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,806,all,50,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,65,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,all,71,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,75,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,83,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,90,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,91,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,95,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,806,all,106,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,121,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,132,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,all,133,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,all,134,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,all,135,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,147,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,157,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,162,4,0.0,0.0,0.25,0.5,1.0,0,0
B_standard_pretrained_static,806,all,169,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,171,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,172,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,all,184,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,all,187,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,188,2,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,194,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,197,1,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,201,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,205,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,206,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,221,1,0.0,0.0,0.0,1.0,0.0,0,0
B_standard_pretrained_static,806,all,228,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,230,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,237,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,243,2,0.0,0.0,0.5,0.0,1.0,0,0
B_standard_pretrained_static,806,all,248,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,260,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,262,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,264,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,265,1,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,all,273,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,all,276,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,278,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,290,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,292,4,0.25,0.5,0.75,0.75,0.75,1,2
B_standard_pretrained_static,806,all,298,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,305,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,309,4,0.25,0.25,1.0,0.25,1.0,1,1
B_standard_pretrained_static,806,all,310,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,all,327,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,806,all,336,2,0.0,1.0,1.0,1.0,0.0,0,2
B_standard_pretrained_static,806,all,344,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,355,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,365,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,375,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,377,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,380,3,0.333333,0.333333,1.0,0.333333,1.0,1,1
B_standard_pretrained_static,806,all,399,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,all,401,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,all,408,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,418,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,all,431,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,443,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,454,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,457,2,0.0,1.0,1.0,1.0,0.0,0,2
B_standard_pretrained_static,806,all,458,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,461,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,463,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,all,470,4,0.5,0.5,0.5,1.0,1.0,2,2
B_standard_pretrained_static,806,all,471,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,806,all,472,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,475,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,all,479,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,483,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,490,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,all,491,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,all,496,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,806,small_edit,135,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,small_edit,205,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,small_edit,471,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,806,other_edit,3,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,4,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,other_edit,15,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,28,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,other_edit,32,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,33,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,39,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,41,3,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,45,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,48,2,0.5,1.0,1.0,1.0,0.5,1,2
B_standard_pretrained_static,806,other_edit,50,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,other_edit,65,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,other_edit,71,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,75,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,83,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,90,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,other_edit,91,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,other_edit,95,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,806,other_edit,106,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,121,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,132,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,other_edit,133,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,other_edit,134,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,other_edit,135,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,147,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,157,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,162,4,0.0,0.0,0.25,0.5,1.0,0,0
B_standard_pretrained_static,806,other_edit,169,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,171,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,172,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,other_edit,184,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,187,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,188,2,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,194,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,197,1,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,201,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,205,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,206,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,221,1,0.0,0.0,0.0,1.0,0.0,0,0
B_standard_pretrained_static,806,other_edit,228,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,230,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,237,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,243,2,0.0,0.0,0.5,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,248,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,260,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,262,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,264,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,265,1,0.0,0.0,0.0,0.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,273,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,276,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,278,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,290,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,292,4,0.25,0.5,0.75,0.75,0.75,1,2
B_standard_pretrained_static,806,other_edit,298,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,305,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,309,4,0.25,0.25,1.0,0.25,1.0,1,1
B_standard_pretrained_static,806,other_edit,310,1,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_pretrained_static,806,other_edit,327,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_pretrained_static,806,other_edit,336,2,0.0,1.0,1.0,1.0,0.0,0,2
B_standard_pretrained_static,806,other_edit,344,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,355,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,365,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,375,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,377,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,380,3,0.333333,0.333333,1.0,0.333333,1.0,1,1
B_standard_pretrained_static,806,other_edit,399,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_pretrained_static,806,other_edit,401,4,0.5,1.0,1.0,1.0,0.5,2,4
B_standard_pretrained_static,806,other_edit,408,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,418,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_pretrained_static,806,other_edit,431,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,443,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,454,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,other_edit,457,2,0.0,1.0,1.0,1.0,0.0,0,2
B_standard_pretrained_static,806,other_edit,458,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,461,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,463,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_pretrained_static,806,other_edit,470,4,0.5,0.5,0.5,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,472,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,475,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_pretrained_static,806,other_edit,479,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,483,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,490,1,0.0,1.0,1.0,1.0,0.0,0,1
B_standard_pretrained_static,806,other_edit,491,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_pretrained_static,806,other_edit,496,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_random_static,803,all,3,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,4,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_random_static,803,all,15,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,28,4,0.0,0.75,1.0,0.75,0.0,0,3
B_standard_random_static,803,all,32,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,33,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,39,2,1.0,1.0,1.0,1.0,1.0,2,2
B_standard_random_static,803,all,41,3,0.333333,0.333333,1.0,0.333333,1.0,1,1
B_standard_random_static,803,all,45,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,48,2,0.0,0.0,0.0,1.0,1.0,0,0
B_standard_random_static,803,all,50,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,65,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_random_static,803,all,71,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,75,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,83,3,0.333333,0.333333,0.333333,1.0,1.0,1,1
B_standard_random_static,803,all,90,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,91,3,0.666667,1.0,1.0,1.0,0.666667,2,3
B_standard_random_static,803,all,95,3,0.333333,1.0,1.0,1.0,0.333333,1,3
B_standard_random_static,803,all,106,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,121,1,1.0,1.0,1.0,1.0,1.0,1,1
B_standard_random_static,803,all,132,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_random_static,803,all,133,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_random_static,803,all,134,4,1.0,1.0,1.0,1.0,1.0,4,4
B_standard_random_static,803,all,135,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,147,3,1.0,1.0,1.0,1.0,1.0,3,3
B_standard_random_static,803,all,157,1,0.0,0.0,1.0,0.0,1.0,0,0
B_standard_random_static,803,all,162,4,0.75,1.0,1.0,1.0,0.75,3,4
